CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
18900,MR.,MATHEW,TORRES,1950-10-08,M,M,mathew7@adventure-works.com,30000.0,3.0,Partial College,Clerical,N
18927,MS.,ARIANNA,COX,1976-02-06,S,F,arianna32@adventure-works.com,60000.0,0.0,Partial College,Professional,N
18928,MRS.,CARMEN,PRASAD,1955-02-26,M,F,carmen12@adventure-works.com,80000.0,2.0,High School,Skilled Manual,Y
18942,MR.,BILLY,ORTEGA,1957-05-22,M,M,billy22@adventure-works.com,70000.0,3.0,Partial College,Professional,Y
18956,MRS.,SARA,HOWARD,1962-04-17,S,F,sara12@adventure-works.com,70000.0,1.0,Bachelors,Professional,N
18977,MR.,JACKSON,WANG,1944-08-17,M,M,jackson26@adventure-works.com,40000.0,4.0,High School,Professional,N
19005,MRS.,LAUREN,PETERSON,1949-03-27,S,F,lauren15@adventure-works.com,60000.0,2.0,Partial College,Professional,Y
19024,MR.,DALTON,RUSSELL,1952-08-06,S,M,dalton66@adventure-works.com,70000.0,2.0,Partial High School,Skilled Manual,Y
19033,MR.,OMAR,LIN,1956-09-01,S,M,omar7@adventure-works.com,110000.0,2.0,Partial College,Professional,Y
19040,MR.,EUGENE,SUN,1944-09-04,M,M,eugene17@adventure-works.com,110000.0,3.0,Bachelors,Management,Y
19043,MRS.,JESSICA,JONES,1945-06-10,M,F,jessica50@adventure-works.com,100000.0,2.0,Graduate Degree,Management,N
19116,MR.,LOGAN,ALEXANDER,1969-04-14,S,M,logan20@adventure-works.com,60000.0,1.0,Graduate Degree,Professional,Y
19119,MR.,CONNOR,SIMMONS,1971-02-15,M,M,connor10@adventure-works.com,60000.0,1.0,Graduate Degree,Professional,Y
19129,MR.,CARSON,SIMMONS,1970-10-24,M,M,carson14@adventure-works.com,70000.0,4.0,Graduate Degree,Professional,Y
19143,MRS.,LAUREN,LONG,1965-07-10,S,F,lauren57@adventure-works.com,80000.0,3.0,Bachelors,Skilled Manual,Y
19149,MR.,SEAN,PARKER,1964-03-20,S,M,sean30@adventure-works.com,40000.0,0.0,Bachelors,Professional,N
19163,MRS.,RILEY,BAILEY,1963-04-24,M,F,riley35@adventure-works.com,70000.0,4.0,Bachelors,Professional,Y
19200,MR.,LUKE,HENDERSON,1966-03-25,M,M,luke23@adventure-works.com,60000.0,0.0,Graduate Degree,Skilled Manual,Y
19216,MR.,GABRIEL,LOPEZ,1956-09-01,S,M,gabriel51@adventure-works.com,30000.0,2.0,High School,Skilled Manual,Y
19224,MRS.,STEPHANIE,HENDERSON,1957-09-21,M,F,stephanie32@adventure-works.com,30000.0,2.0,High School,Skilled Manual,Y
19240,MRS.,THERESA,JIMENEZ,1973-04-20,M,F,theresa2@adventure-works.com,40000.0,1.0,Graduate Degree,Skilled Manual,Y
19257,MRS.,DANA,JIMÉNEZ,1954-01-16,M,F,dana21@adventure-works.com,10000.0,2.0,Partial College,Manual,Y
19286,MRS.,KAITLYN,BUTLER,1960-03-02,M,F,kaitlyn81@adventure-works.com,30000.0,3.0,Bachelors,Clerical,Y
19293,MS.,CHLOE,WATSON,1970-08-28,M,F,chloe62@adventure-works.com,30000.0,0.0,Bachelors,Clerical,Y
19346,MRS.,DONNA,SHE,1965-10-15,M,F,donna1@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
19374,MS.,PAULA,ASHE,1975-04-02,S,F,paula7@adventure-works.com,20000.0,0.0,High School,Manual,N
19375,MR.,OMAR,ANAND,1975-11-28,S,M,omar43@adventure-works.com,20000.0,0.0,High School,Manual,N
19406,MRS.,BROOKE,TRAVERS,1960-10-08,M,F,brooke4@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,Y
19421,MR.,JAY,RANA,1970-09-09,S,M,jay18@adventure-works.com,10000.0,1.0,High School,Manual,N
19423,MS.,MARIA,PRICE,1970-08-07,S,F,maria23@adventure-works.com,20000.0,0.0,Partial College,Manual,N
19439,MR.,FRANKLIN,XU,1969-03-14,S,M,franklin11@adventure-works.com,40000.0,0.0,Graduate Degree,Clerical,Y
19440,MS.,ALICIA,SHARMA,1969-06-25,M,F,alicia7@adventure-works.com,40000.0,0.0,Graduate Degree,Clerical,Y
19442,MR.,CONNOR,HILL,1969-04-27,S,M,connor43@adventure-works.com,50000.0,0.0,Graduate Degree,Skilled Manual,Y
19463,MRS.,CASSANDRA,CHANDRA,1965-11-20,M,F,cassandra2@adventure-works.com,30000.0,1.0,Bachelors,Skilled Manual,Y
19485,MR.,RAUL,SHAN,1965-11-02,S,M,raul9@adventure-works.com,30000.0,2.0,Partial College,Clerical,Y
19508,MR.,TROY,RANA,1975-11-01,M,M,troy12@adventure-works.com,10000.0,0.0,Partial High School,Manual,N
19518,MR.,CLIFFORD,ARUN,1975-01-10,S,M,clifford7@adventure-works.com,30000.0,0.0,Partial College,Clerical,N
19525,MS.,HANNAH,FLORES,1960-05-24,S,F,hannah34@adventure-works.com,40000.0,0.0,Bachelors,Professional,N
19550,MR.,LUCAS,PEREZ,1958-10-10,M,M,lucas4@adventure-works.com,60000.0,1.0,Bachelors,Professional,Y
19633,MS.,DESTINY,GRAY,1976-08-24,S,F,destiny41@adventure-works.com,30000.0,0.0,High School,Skilled Manual,Y
19672,MRS.,ROSA,ZHAO,1945-06-16,M,F,rosa11@adventure-works.com,10000.0,2.0,Partial High School,Clerical,Y
19675,MR.,DWAYNE,GILL,1946-03-10,M,M,dwayne13@adventure-works.com,20000.0,4.0,High School,Skilled Manual,Y
19706,MR.,BENJAMIN,DIAZ,1955-10-12,S,M,benjamin23@adventure-works.com,80000.0,3.0,Partial College,Professional,Y
19715,MR.,ELIJAH,PARKER,1960-06-07,M,M,elijah28@adventure-works.com,120000.0,1.0,High School,Professional,N
19762,MR.,WARREN,MA,1950-06-24,S,M,warren30@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y
19796,MR.,MARSHALL,XIE,1958-11-13,S,M,marshall24@adventure-works.com,120000.0,5.0,Bachelors,Management,Y
19809,MR.,ERIC,SHARMA,1966-10-24,M,M,eric38@adventure-works.com,130000.0,0.0,Graduate Degree,Management,Y
19819,MR.,ANDREW,BROWN,1956-05-12,M,M,andrew13@adventure-works.com,60000.0,2.0,High School,Professional,N
19822,MR.,CARLOS,ADAMS,1965-01-27,M,M,carlos42@adventure-works.com,90000.0,4.0,Partial College,Professional,Y
19860,MRS.,SARA,YOUNG,1947-10-13,S,F,sara44@adventure-works.com,70000.0,2.0,Partial College,Professional,Y
19880,MRS.,EMMA,BENNETT,1950-05-16,M,F,emma49@adventure-works.com,70000.0,4.0,Partial College,Professional,N
19899,MR.,MARCUS,RICHARDSON,1957-03-19,M,M,marcus85@adventure-works.com,110000.0,2.0,Partial College,Professional,Y
19902,MR.,JOHNNY,PAL,1956-09-12,M,M,johnny13@adventure-works.com,100000.0,2.0,Partial College,Professional,Y
19903,MR.,MARCUS,NELSON,1956-12-04,S,M,marcus37@adventure-works.com,100000.0,2.0,High School,Professional,Y
19906,MR.,ARMANDO,MUÑOZ,1956-05-03,M,M,armando7@adventure-works.com,170000.0,3.0,High School,Professional,Y
19911,MRS.,VALERIE,CHEN,1955-07-19,S,F,valerie3@adventure-works.com,130000.0,3.0,Partial College,Professional,N
19912,MRS.,TARA,XIE,1955-06-01,M,F,tara3@adventure-works.com,160000.0,2.0,High School,Professional,Y
19931,MR.,DARRYL,XU,1953-11-22,M,M,darryl12@adventure-works.com,120000.0,2.0,Bachelors,Management,N
19944,MR.,JONATHON,SUAREZ,1948-08-10,M,M,jonathon15@adventure-works.com,90000.0,4.0,Partial High School,Skilled Manual,N
19945,MR.,PHILLIP,GARCIA,1947-06-22,M,M,phillip16@adventure-works.com,80000.0,5.0,Partial High School,Skilled Manual,Y
19952,MS.,ADRIENNE,MARTIN,1975-03-28,S,F,adrienne0@adventure-works.com,80000.0,0.0,Bachelors,Professional,Y
19965,MR.,JAY,LOPEZ,1973-11-13,M,M,jay23@adventure-works.com,130000.0,4.0,High School,Management,Y
19993,MR.,NATHAN,RUSSELL,1969-11-20,M,M,nathan16@adventure-works.com,60000.0,1.0,Graduate Degree,Professional,Y
19999,MS.,DANIELLE,BROOKS,1967-01-16,S,F,danielle4@adventure-works.com,40000.0,0.0,Bachelors,Professional,N
20031,MR.,DEVIN,JAMES,1964-05-11,S,M,devin61@adventure-works.com,60000.0,4.0,Bachelors,Skilled Manual,Y
20061,MS.,SHARON,NATH,1971-09-27,S,F,sharon24@adventure-works.com,30000.0,0.0,High School,Manual,N
20062,MR.,RUSSELL,CARSON,1971-09-16,S,M,russell17@adventure-works.com,30000.0,0.0,High School,Manual,N
20068,MRS.,ALEXANDRIA,PETERSON,1974-04-24,S,F,alexandria28@adventure-works.com,40000.0,3.0,Partial College,Clerical,Y
20072,MS.,KAITLYN,MARTINEZ,1966-04-19,M,F,kaitlyn40@adventure-works.com,60000.0,0.0,Graduate Degree,Skilled Manual,Y
20081,MR.,JERRY,XIE,1953-01-17,M,M,jerry3@adventure-works.com,20000.0,2.0,High School,Manual,N
20117,MR.,BRANDON,JENKINS,1972-05-10,M,M,brandon4@adventure-works.com,50000.0,0.0,Graduate Degree,Skilled Manual,Y
20123,MR.,AARON,GONZALEZ,1973-04-05,M,M,aaron41@adventure-works.com,40000.0,1.0,Graduate Degree,Skilled Manual,Y
20130,MR.,JORDAN,NELSON,1971-08-21,M,M,jordan63@adventure-works.com,60000.0,1.0,Graduate Degree,Skilled Manual,Y
20171,MRS.,BAILEY,KING,1959-09-26,M,F,bailey39@adventure-works.com,20000.0,2.0,Partial College,Manual,Y
20188,MRS.,KIMBERLY,WATSON,1961-07-05,M,F,kimberly3@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,Y
20232,MR.,FRANKLIN,CHANDE,1964-05-11,M,M,franklin32@adventure-works.com,60000.0,3.0,Bachelors,Professional,Y
20233,MRS.,JENNY,RAJE,1964-04-07,S,F,jenny36@adventure-works.com,60000.0,3.0,Bachelors,Professional,Y
20243,MS.,TAMARA,YE,1966-06-21,S,F,tamara40@adventure-works.com,100000.0,0.0,Graduate Degree,Management,N
20266,MRS.,SUMMER,GONZALEZ,1961-07-27,M,F,summer16@adventure-works.com,70000.0,5.0,Partial College,Skilled Manual,N
20280,MR.,JOSHUA,HARRIS,1979-09-07,S,M,joshua15@adventure-works.com,30000.0,0.0,Partial High School,Clerical,N
20310,MR.,TIMOTHY,RAMIREZ,1979-04-04,S,M,timothy8@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,Y
20315,MR.,DEVIN,RAMIREZ,1978-08-25,S,M,devin74@adventure-works.com,40000.0,0.0,Partial College,Skilled Manual,Y
20350,MRS.,ISABELLA,CAMPBELL,1955-02-02,M,F,isabella37@adventure-works.com,60000.0,2.0,High School,Professional,N
20357,MRS.,JULIAN,PRICE,1935-08-01,M,F,julian1@adventure-works.com,50000.0,2.0,Graduate Degree,Management,Y
20360,MRS.,BRIANNA,RUSSELL,1935-04-23,M,F,brianna65@adventure-works.com,120000.0,1.0,Graduate Degree,Management,Y
20407,MR.,KRISTOPHER,VANCE,1948-11-24,M,M,kristopher4@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y
20417,MR.,BRUCE,VAZQUEZ,1950-02-11,M,M,bruce35@adventure-works.com,30000.0,3.0,Partial College,Clerical,N
20419,MR.,BILLY,ROMERO,1951-04-08,M,M,billy11@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y
20433,MS.,CHLOE,TAYLOR,1975-06-27,M,F,chloe42@adventure-works.com,40000.0,0.0,High School,Skilled Manual,Y
20462,MS.,HALEY,MITCHELL,1966-08-24,S,F,haley50@adventure-works.com,160000.0,0.0,Graduate Degree,Management,N
20505,,ALEXA,COX,1945-05-10,M,,alexa8@adventure-works.com,40000.0,5.0,High School,Professional,N
20511,MR.,MATTHEW,TAYLOR,1946-10-19,M,M,matthew14@adventure-works.com,60000.0,4.0,Bachelors,Management,Y
20517,MRS.,AMBER,EDWARDS,1947-12-11,M,F,amber1@adventure-works.com,70000.0,2.0,Partial College,Professional,Y
20549,MRS.,JENNIFER,MORRIS,1957-05-09,M,F,jennifer54@adventure-works.com,130000.0,2.0,Partial College,Professional,Y
20583,MRS.,KRISTEN,WANG,1951-09-20,M,F,kristen1@adventure-works.com,90000.0,4.0,High School,Professional,Y
20588,MRS.,NANCY,RAMAN,1950-03-25,M,F,nancy15@adventure-works.com,150000.0,4.0,Partial College,Management,Y
20609,MR.,FERNANDO,BRYANT,1973-04-05,M,M,fernando59@adventure-works.com,100000.0,0.0,High School,Management,Y
20652,MRS.,AMANDA,SCOTT,1970-01-06,M,F,amanda56@adventure-works.com,50000.0,1.0,Bachelors,Skilled Manual,Y
20654,MRS.,TAYLOR,MURPHY,1970-05-07,M,F,taylor8@adventure-works.com,50000.0,1.0,Bachelors,Skilled Manual,Y
20670,MRS.,JULIA,COX,1970-03-12,M,F,julia55@adventure-works.com,60000.0,1.0,Graduate Degree,Professional,Y
20676,MR.,CARLOS,PARKER,1966-09-21,M,M,carlos25@adventure-works.com,60000.0,3.0,Bachelors,Skilled Manual,Y
20709,MR.,SAMUEL,EVANS,1963-06-12,M,M,samuel31@adventure-works.com,70000.0,0.0,Bachelors,Professional,N
20717,MS.,CHELSEA,RAY,1973-03-06,S,F,chelsea12@adventure-works.com,40000.0,0.0,Graduate Degree,Skilled Manual,N
20722,MRS.,KELLIE,SERRANO,1972-04-24,S,F,kellie15@adventure-works.com,40000.0,2.0,Partial College,Clerical,Y
20739,MRS.,KAITLYN,CARTER,1953-09-24,S,F,kaitlyn8@adventure-works.com,10000.0,2.0,High School,Manual,Y
20764,MR.,CHRISTIAN,TAYLOR,1957-01-16,M,M,christian43@adventure-works.com,30000.0,2.0,High School,Skilled Manual,N
20777,MRS.,CARLY,SHARMA,1959-10-08,M,F,carly9@adventure-works.com,60000.0,4.0,Graduate Degree,Skilled Manual,Y
20790,MRS.,KAYLA,HARRISON,1973-06-06,M,F,kayla14@adventure-works.com,40000.0,1.0,Graduate Degree,Skilled Manual,Y
20797,MRS.,DAWN,HU,1958-08-22,M,F,dawn22@adventure-works.com,10000.0,1.0,Bachelors,Manual,Y
20815,MS.,TRACY,ANDERSEN,1979-02-05,S,F,tracy12@adventure-works.com,10000.0,0.0,Partial College,Manual,Y
20837,MR.,JIMMY,RUBIO,1959-09-01,M,M,jimmy25@adventure-works.com,20000.0,2.0,Partial College,Manual,Y
20843,MR.,JOSE,SHAN,1960-03-05,M,M,jose25@adventure-works.com,30000.0,3.0,Bachelors,Clerical,Y
20898,MR.,GRANT,FERRIER,1966-07-27,M,M,grant24@adventure-works.com,30000.0,1.0,Bachelors,Skilled Manual,Y
20902,MR.,SHANE,SUBRAM,1965-12-06,M,M,shane16@adventure-works.com,30000.0,1.0,Bachelors,Skilled Manual,Y
20919,MRS.,GRETCHEN,RIVAS,1964-03-23,S,F,gretchen0@adventure-works.com,30000.0,2.0,Partial College,Clerical,Y
20936,MS.,CHRISTY,CAI,1977-06-22,S,F,christy19@adventure-works.com,30000.0,0.0,Partial College,Clerical,N
21082,MR.,JASON,EDWARDS,1964-08-18,S,M,jason31@adventure-works.com,30000.0,2.0,Partial College,Manual,Y
21100,MRS.,SANDRA,ZHANG,1979-06-23,S,F,sandra6@adventure-works.com,30000.0,3.0,Partial College,Clerical,Y
21103,MR.,FRANCIS,HERNANDEZ,1963-07-24,M,M,francis1@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
21116,MR.,CARSON,RUSSELL,1976-12-13,M,M,carson19@adventure-works.com,20000.0,0.0,High School,Manual,N
21121,MR.,GARRETT,REED,1975-01-03,S,M,garrett25@adventure-works.com,20000.0,0.0,Partial High School,Manual,N
21122,MS.,JULIE,XIE,1974-04-11,M,F,julie7@adventure-works.com,10000.0,0.0,Partial High School,Manual,Y
21125,MR.,BRUCE,RANA,1975-12-01,S,M,bruce10@adventure-works.com,30000.0,0.0,Partial College,Clerical,Y
21128,MR.,KENNETH,ANDERSEN,1975-06-20,S,M,kenneth11@adventure-works.com,30000.0,0.0,Partial College,Clerical,N
21155,MR.,JEREMIAH,FLORES,1960-03-04,M,M,jeremiah32@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,Y
21166,MRS.,TAMARA,YUAN,1969-03-15,S,F,tamara18@adventure-works.com,90000.0,1.0,Graduate Degree,Management,Y
21177,MRS.,KARA,NATH,1967-02-14,M,F,kara16@adventure-works.com,80000.0,5.0,Graduate Degree,Management,Y
21180,MRS.,KATHERINE,FLORES,1965-03-24,S,F,katherine38@adventure-works.com,60000.0,2.0,Bachelors,Professional,N
21184,MR.,HAROLD,RODRIGUEZ,1968-08-17,S,M,harold16@adventure-works.com,70000.0,0.0,Bachelors,Professional,N
21189,MRS.,DESIREE,RUBIO,1963-11-23,M,F,desiree17@adventure-works.com,60000.0,3.0,Bachelors,Professional,Y
21195,MR.,RAFAEL,XU,1962-01-15,M,M,rafael28@adventure-works.com,60000.0,1.0,Bachelors,Professional,Y
21219,MS.,CANDICE,ZHU,1963-02-07,S,F,candice20@adventure-works.com,70000.0,0.0,Bachelors,Professional,N
21231,MRS.,CHRISTINE,GOEL,1953-01-10,M,F,christine14@adventure-works.com,40000.0,2.0,Bachelors,Management,Y
21243,MR.,JUAN,BAILEY,1978-10-06,M,M,juan26@adventure-works.com,40000.0,0.0,High School,Skilled Manual,N
21332,MRS.,BAILEY,CARTER,1954-10-26,M,F,bailey30@adventure-works.com,60000.0,2.0,Partial High School,Skilled Manual,N
21342,MRS.,TONYA,XIE,1938-11-22,M,F,tonya3@adventure-works.com,70000.0,5.0,Graduate Degree,Management,N
21366,MR.,KELVIN,ANDERSEN,1948-10-26,M,M,kelvin9@adventure-works.com,10000.0,2.0,Partial High School,Clerical,Y
21389,MRS.,JAMIE,SUN,1952-12-14,M,F,jamie16@adventure-works.com,30000.0,3.0,High School,Skilled Manual,N
21404,MR.,JULIO,SANZ,1957-06-19,S,M,julio21@adventure-works.com,70000.0,2.0,High School,Professional,N
21435,MR.,CONNOR,ALEXANDER,1965-04-13,S,M,connor13@adventure-works.com,150000.0,0.0,Bachelors,Management,N
21456,MR.,DALTON,GONZALES,1945-02-26,M,M,dalton63@adventure-works.com,40000.0,4.0,High School,Professional,N
21465,MR.,AUSTIN,SHAN,1946-05-01,M,M,austin28@adventure-works.com,70000.0,5.0,Bachelors,Management,Y
21507,MR.,HUNTER,SMITH,1957-01-15,M,M,hunter59@adventure-works.com,150000.0,1.0,Partial College,Professional,N
21520,MR.,SETH,BAKER,1945-07-17,M,M,seth34@adventure-works.com,110000.0,3.0,Bachelors,Management,Y
21562,MR.,DREW,JAI,1972-10-19,S,M,drew12@adventure-works.com,100000.0,0.0,High School,Management,Y
21564,MS.,ERICA,LIU,1971-08-01,S,F,erica3@adventure-works.com,80000.0,0.0,Bachelors,Professional,Y
21573,MR.,JIMMY,MUNOZ,1969-08-03,S,M,jimmy10@adventure-works.com,130000.0,0.0,Bachelors,Management,Y
21593,MR.,MARCUS,ROBERTS,1969-11-01,S,M,marcus41@adventure-works.com,50000.0,2.0,Bachelors,Skilled Manual,N
21600,MRS.,ALEXA,BELL,1968-05-27,M,F,alexa12@adventure-works.com,70000.0,2.0,Bachelors,Skilled Manual,Y
21618,MR.,ELIJAH,CARTER,1966-08-20,M,M,elijah38@adventure-works.com,70000.0,4.0,Graduate Degree,Professional,Y
21625,MRS.,JENNIFER,HALL,1969-08-27,M,F,jennifer51@adventure-works.com,70000.0,5.0,Graduate Degree,Professional,Y
21689,MRS.,OLIVIA,SIMMONS,1931-02-04,M,F,olivia60@adventure-works.com,40000.0,1.0,Graduate Degree,Skilled Manual,Y
21715,MR.,JONATHAN,ROSS,1958-05-13,M,M,jonathan3@adventure-works.com,80000.0,5.0,Graduate Degree,Skilled Manual,Y
21733,MR.,IAN,SIMMONS,1971-11-04,S,M,ian55@adventure-works.com,60000.0,1.0,Graduate Degree,Skilled Manual,Y
21739,MR.,DALE,RAI,1962-08-21,S,M,dale15@adventure-works.com,20000.0,1.0,Graduate Degree,Clerical,Y
21747,MR.,DERRICK,MUNOZ,1962-04-16,M,M,derrick7@adventure-works.com,70000.0,1.0,Bachelors,Professional,Y
21763,MRS.,MADISON,BROWN,1945-09-11,M,F,madison4@adventure-works.com,40000.0,5.0,High School,Professional,N
21776,MR.,DANIEL,THOMPSON,1947-09-04,M,M,daniel5@adventure-works.com,70000.0,2.0,Partial College,Professional,Y
21786,MRS.,ALEXIS,BENNETT,1948-07-02,M,F,alexis23@adventure-works.com,60000.0,2.0,Bachelors,Management,Y
21789,MRS.,LAUREN,GRIFFIN,1948-06-25,M,F,lauren67@adventure-works.com,60000.0,2.0,Bachelors,Management,Y
21806,MR.,KELVIN,XIE,1951-02-03,S,M,kelvin0@adventure-works.com,60000.0,2.0,Partial College,Professional,Y
21841,MRS.,LINDSAY,NATH,1945-06-12,M,F,lindsay18@adventure-works.com,160000.0,3.0,Bachelors,Management,Y
21846,MR.,KEVIN,PATTERSON,1954-11-09,M,M,kevin13@adventure-works.com,110000.0,3.0,Partial College,Professional,Y
21864,MR.,MARTIN,LOPEZ,1948-10-22,S,M,martin21@adventure-works.com,100000.0,3.0,High School,Management,Y
21867,MR.,MICHAEL,RUGGIERO,1947-11-14,M,M,michael23@adventure-works.com,90000.0,5.0,Partial High School,Skilled Manual,Y
21881,MS.,NICOLE,LEWIS,1975-10-16,S,F,nicole21@adventure-works.com,80000.0,0.0,Bachelors,Professional,N
21911,MS.,JOAN,ROSS,1980-12-23,S,F,joan8@adventure-works.com,20000.0,0.0,Partial High School,Manual,N
21912,MS.,COLLEEN,KUMAR,1980-03-21,S,F,colleen32@adventure-works.com,20000.0,0.0,Partial High School,Manual,Y
21922,MRS.,BAILEY,WARD,1961-11-23,M,F,bailey9@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,Y
21925,MS.,TABITHA,DOMINGUEZ,1960-08-02,S,F,tabitha33@adventure-works.com,40000.0,0.0,Bachelors,Professional,N
21956,MR.,JAY,KAPOOR,1969-10-16,S,M,jay7@adventure-works.com,120000.0,1.0,Graduate Degree,Management,N
21961,MRS.,CHELSEA,GARCIA,1967-04-20,M,F,chelsea16@adventure-works.com,70000.0,5.0,Bachelors,Professional,Y
21993,MR.,CRAIG,SANZ,1964-09-20,M,M,craig19@adventure-works.com,70000.0,0.0,Bachelors,Professional,N
22014,MR.,JOSE,GONZALES,1980-05-19,S,M,jose11@adventure-works.com,30000.0,0.0,High School,Skilled Manual,Y
22034,MR.,SETH,CLARK,1976-04-03,M,M,seth18@adventure-works.com,40000.0,0.0,Partial College,Skilled Manual,Y
22035,MR.,RYAN,WILSON,1976-11-09,M,M,ryan46@adventure-works.com,40000.0,0.0,Partial College,Skilled Manual,Y
22046,MS.,JASMINE,SANDERS,1968-02-21,S,F,jasmine40@adventure-works.com,80000.0,0.0,Bachelors,Management,N
22098,MRS.,KATHERINE,BROOKS,1935-10-18,S,F,katherine22@adventure-works.com,50000.0,2.0,Graduate Degree,Management,N
22137,MRS.,ELIZABETH,GRIFFIN,1940-03-20,M,F,elizabeth49@adventure-works.com,60000.0,3.0,Graduate Degree,Management,Y
22177,MRS.,MEGHAN,SUAREZ,1953-03-25,M,F,meghan18@adventure-works.com,40000.0,3.0,Partial College,Skilled Manual,N
22189,MS.,LINDA,HERNANDEZ,1973-03-03,M,F,linda18@adventure-works.com,70000.0,0.0,Partial College,Professional,Y
22199,MR.,DAVID,LEE,1956-06-08,S,M,david85@adventure-works.com,80000.0,2.0,High School,Skilled Manual,N
22215,MR.,SAMUEL,LAL,1966-12-25,M,M,samuel26@adventure-works.com,130000.0,0.0,Graduate Degree,Management,Y
22289,MR.,THOMAS,LONG,1964-05-14,M,M,thomas11@adventure-works.com,60000.0,4.0,Bachelors,Skilled Manual,Y
22298,MR.,MARCUS,WILLIAMS,1968-04-20,S,M,marcus2@adventure-works.com,70000.0,0.0,Bachelors,Professional,N
22299,MR.,RICHARD,MURPHY,1963-12-27,S,M,richard96@adventure-works.com,70000.0,4.0,Bachelors,Professional,Y
22302,MR.,CLAYTON,GUO,1974-01-14,M,M,clayton16@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
22322,MR.,ROGER,ZHAO,1971-11-15,S,M,roger15@adventure-works.com,30000.0,0.0,High School,Manual,Y
22339,MR.,RICHARD,NELSON,1953-11-02,M,M,richard29@adventure-works.com,20000.0,2.0,High School,Manual,N
22344,MRS.,KRYSTAL,YANG,1954-12-24,M,F,krystal5@adventure-works.com,30000.0,1.0,High School,Clerical,Y
22367,MRS.,JASMINE,GRIFFIN,1958-10-13,S,F,jasmine60@adventure-works.com,80000.0,4.0,Graduate Degree,Skilled Manual,Y
22370,MRS.,CAROL,PATTERSON,1959-05-11,S,F,carol25@adventure-works.com,60000.0,4.0,Graduate Degree,Skilled Manual,Y
22389,MR.,EDWIN,LUO,1957-09-15,M,M,edwin28@adventure-works.com,20000.0,1.0,Bachelors,Clerical,Y
22406,MR.,KELVIN,SHEN,1977-11-12,M,M,kelvin44@adventure-works.com,10000.0,0.0,High School,Manual,Y
22408,MR.,CLARENCE,SHAN,1979-09-06,S,M,clarence25@adventure-works.com,10000.0,1.0,High School,Manual,N
22428,MRS.,DESTINY,SMITH,1960-09-26,S,F,destiny0@adventure-works.com,30000.0,3.0,Bachelors,Clerical,N
22450,MS.,AUDREY,ALVAREZ,1969-02-24,M,F,audrey6@adventure-works.com,50000.0,0.0,Graduate Degree,Skilled Manual,Y
22456,MRS.,BRITTNEY,GUO,1951-08-11,S,F,brittney16@adventure-works.com,20000.0,2.0,Partial College,Manual,N
22488,MR.,FREDERICK,PATEL,1965-04-21,M,M,frederick2@adventure-works.com,30000.0,1.0,Bachelors,Skilled Manual,Y
22507,MR.,LOUIS,WANG,1965-07-13,S,M,louis39@adventure-works.com,30000.0,2.0,Partial College,Clerical,N
22508,MR.,JON,HUANG,1965-11-04,M,M,jon25@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
22533,MR.,JAKE,LIU,1974-02-03,M,M,jake4@adventure-works.com,20000.0,0.0,Partial High School,Manual,N
22553,MRS.,MELINDA,VAZQUEZ,1935-06-08,M,F,melinda10@adventure-works.com,30000.0,1.0,Graduate Degree,Clerical,N
22560,MRS.,CASEY,JAI,1957-07-16,S,F,casey12@adventure-works.com,10000.0,1.0,Partial College,Manual,Y
22626,MR.,ARTURO,ANAND,1968-03-25,S,M,arturo46@adventure-works.com,10000.0,3.0,High School,Manual,Y
22632,MS.,TABITHA,PEREZ,1968-04-12,M,F,tabitha18@adventure-works.com,40000.0,0.0,Graduate Degree,Clerical,Y
22641,MRS.,ABIGAIL,DIAZ,1967-03-24,S,F,abigail70@adventure-works.com,20000.0,1.0,Partial College,Manual,Y
22658,MR.,DEVIN,RODRIGUEZ,1964-11-17,S,M,devin19@adventure-works.com,20000.0,2.0,High School,Manual,Y
22661,MRS.,TRACY,SHAN,1964-08-06,M,F,tracy9@adventure-works.com,30000.0,1.0,Bachelors,Skilled Manual,Y
22673,MR.,ANDY,GILL,1963-11-12,S,M,andy18@adventure-works.com,30000.0,2.0,Partial College,Clerical,Y
22693,MR.,DARRYL,GAO,1962-06-16,M,M,darryl14@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
22722,MRS.,TINA,FERNANDEZ,1962-07-19,S,F,tina17@adventure-works.com,70000.0,1.0,Bachelors,Professional,N
22757,MRS.,SAVANNAH,PETERSON,1947-05-04,M,F,savannah3@adventure-works.com,70000.0,2.0,Partial College,Professional,Y
