CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
26741,MRS.,NICHOLE,PAL,1967-08-18,M,F,nichole12@adventure-works.com,90000.0,3.0,Bachelors,Professional,Y
26762,MRS.,RACHAEL,PEREZ,1962-04-10,M,F,rachael20@adventure-works.com,70000.0,5.0,Partial College,Skilled Manual,N
26806,MR.,CALEB,MITCHELL,1965-09-20,M,M,caleb41@adventure-works.com,50000.0,3.0,Bachelors,Skilled Manual,Y
26837,MR.,ALBERT,MARTIN,1965-03-07,M,M,albert3@adventure-works.com,20000.0,2.0,High School,Manual,Y
26840,MR.,ERIC,YANG,1965-03-19,M,M,eric35@adventure-works.com,20000.0,2.0,High School,Manual,Y
26849,MR.,BILLY,MARTIN,1963-01-18,M,M,billy1@adventure-works.com,10000.0,3.0,Partial High School,Manual,Y
26862,MRS.,TINA,VANCE,1963-07-27,S,F,tina5@adventure-works.com,30000.0,3.0,Partial College,Clerical,Y
26939,MR.,CRAIG,DIAZ,1958-08-25,M,M,craig5@adventure-works.com,20000.0,2.0,Partial College,Manual,N
26955,MR.,CARLOS,COOK,1970-03-08,M,M,carlos24@adventure-works.com,40000.0,0.0,Graduate Degree,Clerical,Y
26975,MS.,JANET,WARD,1979-04-07,S,F,janet29@adventure-works.com,30000.0,0.0,Partial College,Clerical,N
26995,MR.,CALEB,WASHINGTON,1972-01-12,M,M,caleb10@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
27029,MRS.,ELIZABETH,HUGHES,1955-09-18,S,F,elizabeth41@adventure-works.com,30000.0,1.0,High School,Clerical,N
27040,MR.,PAUL,SINGH,1957-06-06,M,M,paul5@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y
27095,MR.,SPENCER,FLORES,1969-04-11,M,M,spencer14@adventure-works.com,60000.0,1.0,Graduate Degree,Professional,Y
27097,MRS.,KAITLYN,GONZALES,1968-03-22,M,F,kaitlyn84@adventure-works.com,70000.0,2.0,Bachelors,Skilled Manual,Y
27113,MS.,ASHLEY,DIAZ,1966-03-01,M,F,ashley49@adventure-works.com,60000.0,0.0,Graduate Degree,Professional,Y
27119,MS.,MAYRA,GONZALEZ,1970-09-27,M,F,mayra18@adventure-works.com,30000.0,0.0,Bachelors,Clerical,Y
27180,MR.,JOE,DIAZ,1971-02-03,S,M,joe26@adventure-works.com,30000.0,0.0,High School,Manual,N
27205,MRS.,ERIN,MURPHY,1954-10-01,M,F,erin19@adventure-works.com,30000.0,1.0,High School,Clerical,Y
27207,MRS.,TAYLOR,MORRIS,1955-10-25,S,F,taylor2@adventure-works.com,20000.0,3.0,Partial High School,Clerical,Y
27234,MR.,GABRIEL,JENKINS,1959-03-16,S,M,gabriel3@adventure-works.com,40000.0,2.0,Partial College,Clerical,Y
27268,MRS.,LATASHA,SERRANO,1969-02-15,S,F,latasha16@adventure-works.com,60000.0,2.0,Bachelors,Skilled Manual,Y
27278,MR.,BRIAN,COOK,1968-01-27,M,M,brian33@adventure-works.com,40000.0,4.0,High School,Skilled Manual,Y
27356,MS.,MAYRA,LOPEZ,1973-02-10,M,F,mayra16@adventure-works.com,120000.0,0.0,Partial High School,Professional,Y
27454,MR.,BENJAMIN,WANG,1968-12-08,M,M,benjamin26@adventure-works.com,90000.0,4.0,Bachelors,Management,Y
27465,MR.,SETH,GARCIA,1978-10-25,S,M,seth16@adventure-works.com,30000.0,0.0,Partial College,Skilled Manual,Y
27489,MRS.,HALEY,HALL,1951-08-14,S,F,haley57@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y
27503,MR.,WARREN,SHEN,1975-12-16,S,M,warren37@adventure-works.com,40000.0,0.0,Partial College,Skilled Manual,Y
27535,MR.,IAN,COOK,1964-04-26,S,M,ian79@adventure-works.com,60000.0,5.0,Bachelors,Skilled Manual,Y
27583,MR.,CALVIN,XU,1970-03-09,M,M,calvin5@adventure-works.com,90000.0,2.0,Bachelors,Professional,Y
27605,MR.,MIGUEL,MARTINEZ,1957-01-22,M,M,miguel17@adventure-works.com,60000.0,2.0,High School,Professional,Y
27663,MR.,AARON,COLLINS,1960-09-24,S,M,aaron35@adventure-works.com,170000.0,1.0,Graduate Degree,Management,N
27677,MRS.,MARISSA,POWELL,1951-08-26,M,F,marissa6@adventure-works.com,40000.0,3.0,Partial College,Professional,Y
27716,MR.,ALBERT,RAMOS,1961-10-03,S,M,albert17@adventure-works.com,70000.0,5.0,Partial College,Skilled Manual,Y
27719,MR.,NATHAN,KING,1961-11-13,M,M,nathan46@adventure-works.com,70000.0,5.0,Partial College,Skilled Manual,Y
27767,MRS.,BRANDY,ARUN,1967-10-10,S,F,brandy2@adventure-works.com,20000.0,1.0,Partial College,Manual,Y
27779,MR.,JORDAN,WASHINGTON,1965-02-26,M,M,jordan10@adventure-works.com,10000.0,5.0,Partial High School,Manual,Y
27908,MS.,ADRIANA,SANCHEZ,1970-11-05,S,F,adriana21@adventure-works.com,20000.0,0.0,Partial College,Manual,N
27929,MR.,ROSS,MADAN,1956-06-28,S,M,ross7@adventure-works.com,170000.0,3.0,Partial College,Professional,N
27931,MRS.,TABITHA,PATEL,1955-07-18,M,F,tabitha2@adventure-works.com,110000.0,3.0,Partial College,Professional,Y
27934,MRS.,LANNA,SLAVEN,1944-12-10,M,F,lanna0@adventure-works.com,70000.0,5.0,High School,Professional,N
27997,MRS.,LYDIA,MALHOTRA,1937-09-25,S,F,lydia4@adventure-works.com,50000.0,3.0,Graduate Degree,Management,N
28106,MS.,CHLOE,WILLIAMS,1977-05-27,M,F,chloe36@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,Y
28107,MRS.,TARA,SIMPSON,1950-03-25,S,F,tara2@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y
28188,MRS.,KAYLA,PRICE,1959-04-16,S,F,kayla24@adventure-works.com,60000.0,4.0,Bachelors,Professional,Y
28200,MRS.,MORGAN,HENDERSON,1958-03-10,M,F,morgan74@adventure-works.com,60000.0,1.0,Bachelors,Professional,Y
28204,MR.,PETER,XU,1969-10-02,M,M,peter12@adventure-works.com,100000.0,1.0,Graduate Degree,Management,Y
28246,MRS.,ALEXA,GRAY,1956-10-11,S,F,alexa5@adventure-works.com,80000.0,3.0,Partial College,Professional,N
28279,MR.,SPENCER,SIMMONS,1935-11-23,M,M,spencer17@adventure-works.com,50000.0,2.0,Graduate Degree,Management,Y
28314,MR.,DWAYNE,ROMERO,1962-10-27,S,M,dwayne8@adventure-works.com,60000.0,1.0,Bachelors,Professional,Y
28418,MRS.,KELLI,ZHU,1962-02-24,M,F,kelli15@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
28444,MR.,PEDRO,SAI,1975-11-19,S,M,pedro6@adventure-works.com,30000.0,0.0,Partial College,Clerical,N
28549,MRS.,LYDIA,SUBRAM,1974-07-25,M,F,lydia12@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
28570,MRS.,JENNA,TURNER,1971-12-24,S,F,jenna4@adventure-works.com,40000.0,2.0,Partial College,Clerical,N
28583,MR.,RYAN,LONG,1954-02-25,M,M,ryan12@adventure-works.com,30000.0,1.0,High School,Clerical,Y
28638,MRS.,ALEXANDRA,THOMPSON,1973-06-11,S,F,alexandra79@adventure-works.com,40000.0,1.0,Graduate Degree,Skilled Manual,Y
28690,MR.,CORY,CHANDRA,1970-04-09,S,M,cory20@adventure-works.com,30000.0,0.0,Bachelors,Clerical,Y
28700,MS.,SUMMER,GARCIA,1969-04-22,S,F,summer13@adventure-works.com,40000.0,0.0,Graduate Degree,Clerical,N
28751,MR.,JOE,BELSON,1972-05-28,M,M,joe18@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
28788,MRS.,DOMINIQUE,MARTINEZ,1957-10-09,M,F,dominique15@adventure-works.com,30000.0,2.0,High School,Skilled Manual,Y
28822,MRS.,AMANDA,ALEXANDER,1972-07-19,M,F,amanda40@adventure-works.com,60000.0,1.0,Bachelors,Skilled Manual,Y
28940,MS.,KRISTINE,SERRANO,1974-08-23,M,F,kristine17@adventure-works.com,80000.0,0.0,Bachelors,Professional,Y
29007,MR.,ELIJAH,PERRY,1949-12-26,S,M,elijah11@adventure-works.com,60000.0,2.0,Partial College,Professional,Y
29010,MRS.,JENNIFER,LONG,1949-12-02,S,F,jennifer83@adventure-works.com,60000.0,2.0,Bachelors,Management,N
29057,MS.,LATOYA,ANDERSEN,1978-05-09,S,F,latoya11@adventure-works.com,30000.0,0.0,Partial College,Skilled Manual,N
29075,MR.,JACK,WRIGHT,1977-07-05,S,M,jack56@adventure-works.com,40000.0,0.0,Partial College,Skilled Manual,Y
29167,MRS.,DAWN,SHEN,1959-03-12,S,F,dawn26@adventure-works.com,80000.0,2.0,Graduate Degree,Professional,N
29190,MRS.,KAITLIN,SURI,1969-08-11,S,F,kaitlin0@adventure-works.com,120000.0,1.0,Graduate Degree,Management,N
29220,MRS.,MELINDA,RAMOS,1964-03-23,S,F,melinda12@adventure-works.com,130000.0,2.0,Graduate Degree,Management,N
29225,MR.,MATTHEW,LEE,1956-04-09,S,M,matthew26@adventure-works.com,80000.0,3.0,Partial College,Professional,N
29234,MR.,KEVIN,LOPEZ,1963-10-08,M,M,kevin58@adventure-works.com,110000.0,5.0,Bachelors,Management,Y
29236,MR.,ERIC,YOUNG,1963-04-04,S,M,eric58@adventure-works.com,120000.0,4.0,Partial College,Professional,Y
29263,MR.,NATHAN,LI,1936-05-24,M,M,nathan23@adventure-works.com,70000.0,4.0,Graduate Degree,Management,N
29304,MR.,WILLIE,WANG,1959-09-02,M,M,willie2@adventure-works.com,100000.0,5.0,Bachelors,Professional,Y
29328,MR.,JASON,ALEXANDER,1979-10-13,M,M,jason16@adventure-works.com,30000.0,0.0,High School,Skilled Manual,Y
29427,MR.,WESLEY,CHEN,1974-08-11,S,M,wesley2@adventure-works.com,20000.0,0.0,Partial High School,Manual,N
29453,MR.,VICTOR,VAZQUEZ,1980-08-25,M,M,victor15@adventure-works.com,20000.0,0.0,Bachelors,Clerical,Y
